,Unnamed: 0,accommodates,availability_30,bathrooms,bed_type,bedrooms,beds,calculated_host_listings_count,cancellation_policy,guests_included,has_availability,host_is_superhost,host_listings_count,instant_bookable,latitude(North),longitude(East),maximum_nights,number_of_reviews,property_type,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_rating,review_scores_value,room_type,price,amenities__Dryer,amenities__Other_pet(s),amenities__Carbon_Monoxide_Detector,amenities__,amenities__Iron,amenities__Elevator_in_Building,amenities__Cable_TV,amenities__Heating,amenities__Shampoo,amenities__Wireless_Internet,amenities__Dog(s),amenities__Doorman,amenities__24-Hour_Check-in,amenities__TV,amenities__First_Aid_Kit,amenities__Pets_live_on_this_property,amenities__Essentials,amenities__Laptop_Friendly_Workspace,amenities__Hair_Dryer,amenities__Gym,amenities__Safety_Card,amenities__Pool,amenities__Internet,amenities__Kitchen,amenities__Pets_Allowed,amenities__Buzzer/Wireless_Intercom,amenities__Breakfast,amenities__Washer_/_Dryer,amenities__Suitable_for_Events,amenities__Free_Parking_on_Premises,amenities__Lock_on_Bedroom_Door,amenities__Washer,amenities__Hot_Tub,amenities__Cat(s),amenities__Air_Conditioning,amenities__Indoor_Fireplace,amenities__Smoke_Detector,amenities__Wheelchair_Accessible,amenities__Family/Kid_Friendly,amenities__Fire_Extinguisher,amenities__Hangers,amenities__Smoking_Allowed,Cluster_Lon_Lat
963,963,3,0,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.57834021,114.2120109,1125,0,Apartment,10,10,8,97,10,Entire home/apt,175,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,2
964,964,1,20,1,Real Bed,1,1,5,moderate,1,t,f,10,f,22.58782633,114.2126068,60,14,Apartment,10,9,9,87,9,Shared room,23,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,2
965,965,3,0,1,Real Bed,1,1,3,moderate,2,t,f,3,t,22.58314288,114.2105845,30,38,Apartment,10,10,10,94,9,Entire home/apt,90,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,2
966,966,3,0,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.56309382,114.2025743,1125,7,Apartment,9,9,9,91,10,Entire home/apt,110,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,2
967,967,4,30,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.57168301,114.2069864,1125,0,Apartment,10,9,9,90,6,Entire home/apt,200,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,2
968,968,4,29,1,Real Bed,2,2,1,strict,4,t,f,1,t,22.56185376,114.2094059,1125,3,House,10,10,9,100,9,Entire home/apt,145,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,2
969,969,5,0,1,Real Bed,1,2,1,flexible,1,t,f,1,f,22.579908,114.2125656,1125,0,Apartment,10,10,10,100,10,Entire home/apt,109,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,2
970,970,4,6,1,Real Bed,0,1,1,flexible,1,t,f,1,f,22.56468858,114.2190018,1125,2,Apartment,10,10,10,90,10,Entire home/apt,105,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,2
971,971,2,16,1,Real Bed,1,1,2,flexible,1,t,f,2,f,22.58002074,114.2186671,1125,10,Apartment,10,10,10,100,10,Private room,45,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,2
972,972,4,19,1,Real Bed,1,2,1,moderate,1,t,f,1,f,22.58613838,114.2116849,1125,40,Apartment,10,10,9,92,9,Private room,55,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,2
973,973,1,30,1,Airbed,1,1,2,flexible,1,t,f,2,f,22.5793592,114.2220032,1125,3,Apartment,10,10,10,93,10,Shared room,28,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
974,974,6,7,2,Real Bed,2,2,2,flexible,1,t,f,2,f,22.56656785,114.2184173,1125,2,Apartment,10,10,10,100,10,Entire home/apt,150,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,2
975,975,4,21,1,Real Bed,2,2,1,moderate,1,t,f,1,f,22.57916175,114.2196159,7,7,Apartment,10,10,9,100,9,Entire home/apt,145,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,2
976,976,7,30,2,Real Bed,2,2,1,strict,1,t,f,1,f,22.56327064,114.2076083,1125,0,House,10,10,10,100,10,Entire home/apt,400,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,2
977,977,4,30,2,Real Bed,2,2,1,flexible,1,t,f,1,f,22.58216826,114.2116421,1125,1,House,10,10,10,100,8,Entire home/apt,500,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,2
978,978,10,22,2,Real Bed,2,4,2,strict,2,t,f,2,f,22.5707266,114.2150342,1125,6,Apartment,10,10,9,96,10,Entire home/apt,100,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,2
979,979,5,13,1,Real Bed,2,2,1,flexible,1,t,f,1,f,22.58338283,114.2200315,1125,1,Apartment,8,10,6,80,6,Entire home/apt,200,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,2
980,980,4,0,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.56443513,114.1991844,1125,0,Apartment,9,10,10,100,10,Entire home/apt,130,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,2
981,981,4,28,2,Real Bed,2,2,1,strict,1,t,f,1,f,22.56151545,114.2390757,1125,1,House,10,10,9,100,9,Entire home/apt,350,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,2
982,982,9,1,2,Real Bed,4,5,1,moderate,6,t,f,1,f,22.57021005,114.2024148,1125,12,House,9,9,8,90,9,Entire home/apt,280,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,2
983,983,4,0,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.58139677,114.2213253,1125,0,Apartment,10,10,9,100,10,Entire home/apt,170,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,2
984,984,6,2,1,Real Bed,2,3,1,strict,4,t,f,1,t,22.58290523,114.2168703,5,0,Condominium,10,9,8,90,9,Entire home/apt,350,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,2
985,985,6,28,1,Real Bed,3,3,1,flexible,1,t,f,1,f,22.56859453,114.2093077,1125,1,Townhouse,10,10,10,100,10,Entire home/apt,150,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,2
986,986,4,11,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.56732051,114.2256915,1125,10,Apartment,10,10,9,80,9,Entire home/apt,110,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,2
987,987,4,0,2,Real Bed,2,2,1,flexible,1,t,f,1,f,22.5621959,114.2216233,1125,0,Apartment,10,10,8,100,7,Entire home/apt,250,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,2
988,988,6,4,2,Real Bed,3,3,3,strict,4,t,f,3,f,22.58260627,114.2121238,1125,7,Apartment,10,10,10,97,10,Entire home/apt,175,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,2
989,989,3,12,1,Real Bed,1,1,1,moderate,2,t,f,1,t,22.580574,114.2109226,29,33,House,10,10,10,93,9,Entire home/apt,66,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,2
990,990,3,29,1,Real Bed,1,1,2,flexible,1,t,f,2,f,22.5650789,114.2172967,1125,7,Apartment,9,9,9,86,8,Private room,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
991,991,6,0,1,Real Bed,2,2,1,strict,0,t,f,1,f,22.58475537,114.2189178,3,0,Apartment,10,10,8,100,10,Entire home/apt,600,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
992,992,2,24,1,Real Bed,1,1,2,flexible,1,t,f,2,f,22.57774324,114.2097815,60,0,Townhouse,10,10,10,100,10,Entire home/apt,95,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,2
993,993,2,24,1,Futon,1,1,1,moderate,0,t,f,1,f,22.56588246,114.2029722,1125,17,House,10,10,9,95,9,Private room,60,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,2
994,994,5,0,2,Real Bed,2,3,1,flexible,5,t,f,1,f,22.56558959,114.2189157,1125,0,Apartment,10,10,10,100,10,Entire home/apt,225,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,2
995,995,3,29,1,Real Bed,1,1,2,flexible,1,t,f,2,f,22.58113138,114.2187411,1125,41,Apartment,10,10,9,95,9,Entire home/apt,129,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,2
996,996,2,30,1,Real Bed,1,1,1,moderate,1,t,f,1,f,22.56476592,114.2177145,1125,0,Condominium,10,10,10,100,10,Private room,64,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,2
997,997,2,0,1,Real Bed,0,1,1,flexible,1,t,f,1,f,22.58894354,114.2097115,1125,0,Apartment,10,10,9,94,10,Entire home/apt,110,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,2
998,998,2,30,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.57902213,114.2321448,1125,2,Apartment,10,10,7,94,10,Private room,265,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2
999,999,2,0,1,Real Bed,1,1,2,moderate,2,t,f,2,f,22.5666655,114.2056064,14,186,House,9,10,9,95,9,Private room,49,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,2
1000,1000,2,30,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.58923907,114.2101966,1125,0,Apartment,10,10,10,100,10,Private room,300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1001,1001,4,0,2,Real Bed,2,2,1,flexible,1,t,f,1,f,22.56392446,114.2225638,7,1,Apartment,10,10,10,100,10,Entire home/apt,196,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,2
1002,1002,4,29,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.58128941,114.2272833,1125,2,Apartment,10,10,9,80,8,Entire home/apt,100,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,2
1003,1003,2,0,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.56756573,114.2472153,1125,0,House,10,10,8,92,9,Private room,150,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2
1004,1004,4,0,2,Real Bed,2,2,1,flexible,1,t,f,1,f,22.56614447,114.237822,1125,0,Other,8,8,6,80,8,Entire home/apt,475,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,2
1005,1005,3,6,0,Real Bed,1,1,1,flexible,1,t,f,1,f,22.58176923,114.2141732,1125,0,Apartment,10,10,9,100,9,Shared room,100,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2
1006,1006,7,10,1,Real Bed,2,3,1,strict,3,t,f,1,f,22.56816691,114.2199584,15,2,Apartment,10,10,10,100,10,Entire home/apt,65,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,2
1007,1007,3,25,1,Real Bed,1,2,1,flexible,2,t,f,1,f,22.56911727,114.2328128,1125,0,House,10,10,8,89,9,Entire home/apt,90,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,2
1008,1008,2,0,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.58727453,114.2131652,1125,0,Apartment,10,10,10,100,10,Entire home/apt,350,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,2
1009,1009,6,0,2,Real Bed,2,4,1,flexible,1,t,f,1,f,22.58136938,114.2124733,4,0,Apartment,10,10,10,100,10,Entire home/apt,300,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,2
1010,1010,6,0,2,Real Bed,2,1,1,flexible,1,t,f,1,t,22.57861095,114.2214293,60,5,Apartment,10,10,10,100,10,Entire home/apt,149,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,2
1011,1011,6,30,3,Real Bed,3,3,1,strict,1,t,f,1,f,22.56551215,114.2029301,1125,3,House,10,10,10,100,10,Entire home/apt,400,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,2
1012,1012,1,27,1,Real Bed,1,1,2,strict,1,t,f,2,f,22.55927934,114.2187842,1125,2,House,10,10,9,100,10,Private room,45,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2
1013,1013,7,28,2,Real Bed,3,4,3,strict,8,t,f,6,f,22.58330592,114.2115037,30,3,House,10,10,10,100,8,Entire home/apt,435,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,2
1014,1014,6,14,1,Real Bed,2,3,1,strict,4,t,f,1,f,22.56674867,114.2462436,90,16,House,10,10,8,93,9,Entire home/apt,150,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2
1015,1015,2,0,1,Real Bed,1,1,1,strict,1,t,f,1,f,22.58088273,114.2209162,120,9,Apartment,10,10,10,100,10,Private room,65,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,2
1016,1016,7,30,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.58423188,114.2174489,1125,2,Apartment,10,10,10,90,9,Entire home/apt,200,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,2
1017,1017,16,0,2,Real Bed,5,8,6,strict,6,t,t,6,f,22.58021968,114.2077313,1125,0,House,9,8,8,90,9,Entire home/apt,400,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,2
1018,1018,8,8,2,Real Bed,2,4,9,moderate,4,t,f,11,f,22.58792838,114.209038,7,9,Apartment,10,10,9,98,10,Entire home/apt,175,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,2
1019,1019,2,28,1,Real Bed,1,1,1,moderate,1,t,t,1,f,22.58586032,114.2112605,1125,23,Apartment,10,10,10,97,10,Private room,50,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,2
1020,1020,2,0,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.56068566,114.205569,1125,0,House,10,10,10,100,10,Private room,42,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,2
1021,1021,2,29,1,Real Bed,1,1,1,flexible,0,t,f,1,f,22.57104855,114.215828,1125,5,Apartment,10,10,9,100,10,Private room,40,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,2
1022,1022,15,23,3,Real Bed,4,6,1,strict,8,t,f,1,f,22.56526101,114.2499269,1125,11,House,10,10,10,98,9,Entire home/apt,315,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,2
1023,1023,4,20,2,Real Bed,2,2,1,moderate,4,t,t,1,f,22.56698836,114.1999367,1125,45,Apartment,10,10,10,99,10,Entire home/apt,125,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2
1024,1024,2,30,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.5585536,114.2068335,1125,1,House,10,10,10,100,10,Private room,80,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,2
1025,1025,2,0,1,Real Bed,1,1,2,flexible,1,t,f,2,f,22.57616113,114.2127214,1125,0,House,8,10,10,100,10,Private room,65,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2
1026,1026,4,9,1,Real Bed,1,2,1,flexible,3,t,f,1,f,22.5727535,114.2115895,1125,5,Apartment,10,10,9,100,10,Entire home/apt,89,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,2
1027,1027,4,8,1,Airbed,1,2,1,moderate,1,t,f,1,f,22.56214066,114.2178862,29,2,Apartment,10,10,10,100,10,Entire home/apt,40,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2
1028,1028,2,13,1,Real Bed,1,1,2,strict,1,t,f,2,f,22.56000365,114.2192052,1125,5,House,10,10,9,100,10,Private room,89,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,2
1029,1029,2,19,2,Real Bed,1,1,1,moderate,1,t,f,1,f,22.56961355,114.21083,1125,63,Apartment,10,10,8,90,9,Private room,40,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
1030,1030,8,30,2,Real Bed,2,4,6,strict,1,t,f,7,f,22.5776696,114.2527335,7,0,House,10,10,9,91,9,Entire home/apt,450,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,2
1031,1031,2,0,2,Real Bed,1,1,1,flexible,1,t,f,1,f,22.57096486,114.2041021,1125,0,Apartment,10,10,7,89,8,Private room,90,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2
1032,1032,10,30,3,Real Bed,4,7,1,strict,8,t,f,1,t,22.57002956,114.2354363,1125,4,House,10,10,9,95,9,Entire home/apt,1795,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,2
1033,1033,1,5,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.57224632,114.2260284,35,0,Apartment,8,8,6,60,5,Private room,18,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,2
1034,1034,6,3,1,Real Bed,2,2,1,flexible,1,t,f,1,f,22.58271752,114.2188122,1125,0,House,10,10,10,100,10,Entire home/apt,375,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,2
1035,1035,4,0,2,Real Bed,2,2,1,moderate,2,t,f,1,f,22.56321624,114.2089719,60,0,House,10,10,9,100,9,Entire home/apt,450,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,2
1036,1036,2,4,1,Real Bed,1,1,1,strict,1,t,f,1,t,22.57808636,114.2243095,30,3,Apartment,9,9,9,87,9,Private room,60,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,2
1037,1037,2,25,1,Real Bed,1,1,1,strict,1,t,f,1,f,22.56312004,114.2257963,120,2,House,10,10,9,91,9,Entire home/apt,175,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2
1038,1038,6,20,2,Real Bed,1,2,3,strict,1,t,t,3,f,22.57930642,114.2104098,90,17,House,10,10,10,99,10,Private room,175,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,2
1039,1039,6,0,3,Real Bed,3,3,7,strict,1,t,f,339,f,22.58046222,114.2102193,185,5,Apartment,10,9,10,96,10,Entire home/apt,599,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,2
1040,1040,8,29,3,Real Bed,4,4,2,strict,1,t,f,301,f,22.58615094,114.2114419,1125,0,House,8,7,8,80,8,Entire home/apt,199,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,2
1041,1041,6,0,2,Real Bed,2,2,1,strict,4,t,f,1,f,22.58603852,114.2167582,1125,1,Apartment,10,10,6,80,10,Entire home/apt,299,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,2
1042,1042,4,30,1,Real Bed,2,2,2,strict,4,t,t,2,f,22.56316963,114.2097074,200,27,House,10,10,10,99,10,Entire home/apt,120,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,2
1043,1043,1,30,1,Airbed,1,1,1,strict,2,t,f,1,f,22.56372739,114.2042618,300,0,House,8,8,8,67,7,Private room,50,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,2
1044,1044,5,0,1,Real Bed,2,3,1,flexible,1,t,f,1,f,22.58123805,114.219149,1125,11,Apartment,10,10,9,94,9,Entire home/apt,89,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,2
